1.373546189,2.379633323,ClassA
2.183643324,3.042115873,ClassA
1.164371388,2.089078351,ClassA
3.595280802,3.158028772,ClassA
2.329507772,2.345415356,ClassA
1.179531616,4.767287269,ClassA
2.487429052,3.716707476,ClassA
2.738324705,3.910174229,ClassA
2.575781352,3.384185358,ClassA
1.694611613,4.682176081,ClassA
3.511781168,2.364263546,ClassA
2.389843236,2.53835527,ClassA
1.378759419,4.432282239,ClassA
-0.214699887,2.349303647,ClassA
3.124930918,2.792619256,ClassA
1.955066391,2.607192071,ClassA
1.983809737,2.680007131,ClassA
2.943836211,2.720886697,ClassA
2.821221195,3.494188331,ClassA
2.593901321,2.822669518,ClassA
2.918977372,2.494042538,ClassA
2.782136301,4.343038825,ClassA
2.074564983,2.785420591,ClassA
0.010648304,2.82044347,ClassA
2.619825748,2.899809259,ClassA
1.94387126,3.712666307,ClassA
1.844204493,2.926435596,ClassA
0.529247616,2.962365829,ClassA
1.521849945,2.318339521,ClassA
2.41794156,2.675729728,ClassA
3.358679552,3.06016044,ClassA
1.897212273,2.411105514,ClassA
2.387671612,3.531496193,ClassA
1.946194959,1.481605918,ClassA
0.622940443,3.306557861,ClassA
1.585005437,1.463550176,ClassA
1.605710046,2.699023873,ClassA
1.940686603,2.471720096,ClassA
3.100025372,2.347905219,ClassA
2.763175748,2.943103222,ClassA
1.835476404,1.085640574,ClassA
1.74663832,4.176583312,ClassA
2.696963375,1.335027564,ClassA
2.556663199,2.536469599,ClassA
1.311244305,1.884079895,ClassA
1.292504843,2.249180999,ClassA
2.364581962,5.087166546,ClassA
2.768532925,3.01739562,ClassA
1.887653788,1.71369947,ClassA
2.881107726,1.359394466,ClassA
2.39810588,3.450187101,ClassA
1.387973607,2.981440167,ClassA
2.341119691,2.681931625,ClassA
0.870636904,2.070637853,ClassA
3.433023702,1.51253969,ClassA
3.980399899,1.924807703,ClassA
1.632778524,4.000028804,ClassA
0.955865374,2.378733305,ClassA
2.569719627,1.615573153,ClassA
1.864945396,4.869290622,ClassA
4.401617761,3.425100377,ClassA
1.960759997,2.761352899,ClassA
2.689739362,4.058483049,ClassA
2.028002159,3.886422651,ClassA
1.256726791,2.380756952,ClassA
2.1887923,5.206102465,ClassA
0.195041371,2.74497297,ClassA
3.465554862,1.57550535,ClassA
2.153253338,2.855600398,ClassA
4.17261167,3.207538339,ClassA
2.475509529,5.307978399,ClassA
1.290053569,3.105802368,ClassA
2.610726353,3.456998805,ClassA
1.065902368,2.922847065,ClassA
0.7463666,2.665999158,ClassA
2.291446236,2.965273972,ClassA
1.556708127,3.787639606,ClassA
2.001105352,5.075245009,ClassA
2.074341324,4.027392439,ClassA
1.410479054,4.207908398,ClassA
1.431331267,1.768676578,ClassA
1.864821385,3.98389557,ClassA
3.178086997,3.219924804,ClassA
0.4764332,1.532749971,ClassA
2.593946188,3.521022743,ClassA
2.332950371,2.841245395,ClassA
3.063099837,4.464587312,ClassA
1.695816076,2.233918,ClassA
2.37001881,2.569788246,ClassA
2.267098791,2.073890503,ClassA
1.457479969,2.822896039,ClassA
3.207867806,3.402011779,ClassA
3.160402616,2.268251827,ClassA
2.70021365,3.830373168,ClassA
3.586833455,1.791917214,ClassA
2.558486426,1.952015587,ClassA
0.723407792,4.441157707,ClassA
1.426734586,1.984152535,ClassA
0.775387385,3.411974712,ClassA
1.526599364,2.618923949,ClassA
5.40940184,1.893673702,ClassB
6.688873286,-0.047298149,ClassB
6.586588433,2.971337386,ClassB
4.669092199,0.616367894,ClassB
2.714764465,2.654145302,ClassB
7.49766159,2.512212694,ClassB
5.667066167,1.082965734,ClassB
5.541327336,1.567220915,ClassB
4.986600477,-0.02454848,ClassB
5.510108423,1.323006503,ClassB
4.835624168,2.043612458,ClassB
5.420694643,1.099078487,ClassB
4.599753256,0.545863091,ClassB
3.629792122,0.344218148,ClassB
5.987838267,0.964077577,ClassB
6.519745025,2.069161461,ClassB
4.691259431,0.51602507,ClassB
3.746710244,0.878989889,ClassB
5.642241306,-0.294140004,ClassB
4.955290863,1.494312836,ClassB
3.266781593,2.30790152,ClassB
5.00213186,2.497041009,ClassB
4.369699666,1.814702731,ClassB
4.65903142,-0.86978879,ClassB
3.843427637,1.482029504,ClassB
6.803141908,1.456135603,ClassB
4.668867964,0.646599714,ClassB
3.394486588,1.170489471,ClassB
5.197193439,0.135964046,ClassB
5.263175646,1.679230774,ClassB
4.0141733,0.672898985,ClassB
2.111079328,-0.569082185,ClassB
4.359518297,0.632549244,ClassB
5.570507636,2.364434929,ClassB
4.940276724,0.665718635,ClassB
4.901821256,1.732750042,ClassB
5.560820729,1.94658564,ClassB
3.813541361,1.004398704,ClassB
6.096777044,0.647677694,ClassB
4.994655972,0.470304491,ClassB
5.707310667,1.739589226,ClassB
6.034107735,-0.063457415,ClassB
5.223480415,1.246210844,ClassB
4.121292387,0.710500633,ClassB
6.162964556,-1.264889356,ClassB
2.999835055,-0.408850456,ClassB
4.45520926,1.916019329,ClassB
4.744329291,0.808721049,ClassB
4.833878963,1.803283216,ClassB
6.020463909,2.887474463,ClassB
5.136221893,2.473881181,ClassB
5.407167603,1.677268492,ClassB
4.930345187,1.379962687,ClassB
4.752335658,0.807201574,ClassB
5.695550807,2.577891795,ClassB
6.146228357,1.596234109,ClassB
2.596903785,-0.173576941,ClassB
5.572739555,0.844357465,ClassB
5.374724407,-0.91890982,ClassB
4.574732278,0.804741154,ClassB
5.951012808,-1.59232767,ClassB
4.610762818,2.314002167,ClassB
4.715669338,0.364456999,ClassB
5.857409778,0.570021161,ClassB
6.719627299,0.830681668,ClassB
5.270054901,1.612218174,ClassB
4.57781599,1.678340177,ClassB
3.810886705,1.567951972,ClassB
4.668967021,0.427457396,ClassB
4.060170673,-0.363291256,ClassB
4.741067417,0.611277756,ClassB
5.394379168,1.277914132,ClassB
4.148142908,0.176918878,ClassB
7.649166881,0.931159066,ClassB
5.156011676,-0.167662326,ClassB
6.130207267,0.991690986,ClassB
2.71087602,1.128855402,ClassB
5.741001157,0.854124372,ClassB
3.68375484,0.836089043,ClassB
5.919803678,2.763552003,ClassB
5.398130155,1.762586512,ClassB
4.592471421,2.111431081,ClassB
6.32425863,0.076793047,ClassB
4.298768331,1.164341838,ClassB
4.419385696,2.154825187,ClassB
3.998927819,0.943478575,ClassB
4.331821393,-1.129360648,ClassB
5.945184953,1.344845762,ClassB
5.43370215,-0.904955446,ClassB
6.005159218,0.188829847,ClassB
4.609881336,2.324004321,ClassB
5.376370292,1.615636849,ClassB
5.244164924,2.091668956,ClassB
3.573742658,1.306604862,ClassB
6.778429287,0.889841238,ClassB
5.134447661,0.075687227,ClassB
5.765598999,2.592913754,ClassB
5.955136677,1.045010598,ClassB
4.949434299,0.284871599,ClassB
4.69418458,1.8652231,ClassB
5.074440958,5.077303123,ClassC
5.895654774,4.703131358,ClassC
3.397002696,3.81675776,ClassC
3.609132179,5.011292688,ClassC
3.583777968,5.991601036,ClassC
3.624342577,6.593967454,ClassC
3.633369054,3.627288729,ClassC
3.704322547,4.750389067,ClassC
5.44182041,6.159424527,ClassC
3.302461708,3.885777652,ClassC
3.611832494,2.471499311,ClassC
4.652536452,4.064097441,ClassC
5.124772447,4.032760542,ClassC
3.227889197,5.047488592,ClassC
3.491913784,4.596263207,ClassC
4.52362059,5.231496128,ClassC
5.017754227,4.577627592,ClassC
3.748835412,5.374118395,ClassC
2.570006553,4.633994225,ClassC
5.709121032,6.190101447,ClassC
5.435069572,4.262672475,ClassC
3.289628854,5.290666645,ClassC
3.934932426,4.115150432,ClassC
2.240531265,5.208006479,ClassC
4.569722972,4.952269828,ClassC
5.612346798,3.315479354,ClassC
2.362719353,4.855773443,ClassC
3.220431487,6.180213666,ClassC
3.358823066,5.681399923,ClassC
3.318868606,5.143247631,ClassC
1.966714404,3.807683556,ClassC
4.500963559,6.169228653,ClassC
2.46820186,5.079201709,ClassC
3.975002361,4.548226247,ClassC
4.592984721,6.642028213,ClassC
3.801804579,4.230407678,ClassC
4.892008392,5.303360961,ClassC
3.974284929,6.281737421,ClassC
3.352339549,5.602222795,ClassC
4.646359415,4.692977735,ClassC
3.56616726,4.581581897,ClassC
5.772611185,5.35513553,ClassC
3.981740289,5.513481115,ClassC
4.852814994,5.0186074,ClassC
4.205162903,6.318448972,ClassC
0.991951401,4.934168,ClassC
2.633888069,4.299703922,ClassC
3.57589774,5.537326132,ClassC
4.236803664,2.798217678,ClassC
1.65727688,5.391973744,ClassC
4.961696633,5.496960952,ClassC
3.395574266,4.775125285,ClassC
3.247122721,3.882856835,ClassC
2.444388407,4.605005397,ClassC
2.546106262,6.549830342,ClassC
4.056331836,4.25648552,ClassC
4.509369407,2.668287882,ClassC
1.90211704,5.812245442,ClassC
